688160,Cape Town,,2,-33.967,18.600,  44
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,17.0,E,8,14.6,E,8,86,E,8,1010,E,8,306,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.579,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,16.5,E,8,14.9,E,8,90,E,8,1010,E,8,309,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.629,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,06:00,5,202,1,3,10,0,3,20,1,3,10,85,3,10,12,3,20,84,3,10,-9990,0,0,1,E,8,1,E,8,16.2,E,8,14.3,E,8,88,E,8,1010,E,8,306,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.528,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,07:00,215,1412,129,3,10,634,3,20,33,3,10,13662,3,10,54177,3,20,5398,3,10,-9990,0,0,0,E,8,0,E,8,17.5,E,8,14.2,E,8,81,E,8,1010,E,8,308,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.498,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,08:00,497,1412,356,3,10,860,3,20,53,3,10,39130,3,10,87779,3,20,8251,3,10,-9990,0,0,0,E,8,0,E,8,19.5,E,8,14.5,E,8,73,E,8,1010,E,8,300,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.553,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,09:00,765,1412,595,3,10,979,3,20,64,3,10,65262,3,10,102809,3,20,9554,3,10,-9990,0,0,0,E,8,0,E,8,21.8,E,8,14.0,E,8,61,E,8,1010,E,8,306,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.471,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,10:00,1002,1412,811,3,10,1027,3,20,83,3,10,88043,3,10,107654,3,20,11628,3,10,-9990,0,0,0,E,8,0,E,8,25.0,E,8,12.5,E,8,46,E,8,1010,E,8,282,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.221,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,11:00,1192,1412,987,3,10,1048,3,20,102,3,10,106427,3,10,109795,3,20,13735,3,10,-9990,0,0,0,E,8,0,E,8,27.9,E,8,12.7,E,8,39,E,8,1010,E,8,283,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.264,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,12:00,1321,1412,1106,3,10,1064,3,20,111,3,10,118992,3,10,111683,3,20,14466,3,10,-9990,0,0,0,E,8,0,E,8,30.5,E,8,12.9,E,8,34,E,8,1011,E,8,205,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.291,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,13:00,1381,1412,1161,3,10,1064,3,20,120,3,10,124212,3,10,111196,3,20,15394,3,10,-9990,0,0,0,E,8,0,E,8,32.5,E,8,11.9,E,8,28,E,8,1011,E,8,225,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.137,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
