Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4619,-70.6852,-4,519
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2005,7,20,0,0,0.0,0.0,0.0,7.3,7.3,91.0,953.8,0.5,192.0,0
2005,7,20,1,0,0.0,0.0,0.0,7.1,7.1,94.6,953.4,0.2,234.0,0
2005,7,20,2,0,0.0,0.0,0.0,7.2,7.2,97.2,954.0,0.4,267.0,0
2005,7,20,3,0,0.0,0.0,0.0,7.1,7.1,96.1,954.4,0.2,246.0,0
2005,7,20,4,0,0.0,0.0,0.0,7.1,7.1,96.6,955.5,0.3,235.5,0
2005,7,20,5,0,0.0,0.0,0.0,7.0,7.0,97.7,956.1,0.1,184.5,0
2005,7,20,6,0,0.0,0.0,0.0,6.8,6.8,97.2,956.8,0.4,349.5,0
2005,7,20,7,0,0.0,0.0,0.0,6.3,6.3,96.4,957.2,0.3,16.5,0
2005,7,20,8,0,11.3,0.0,11.3,5.7,5.7,95.0,959.4,0.5,18.0,0
2005,7,20,9,0,15.6,6.7,14.0,5.9,5.9,92.9,956.1,0.3,1.5,0
2005,7,20,10,0,28.7,7.9,25.7,6.8,6.8,92.9,953.3,0.2,3.0,0
2005,7,20,11,0,38.9,8.4,34.7,7.9,7.9,87.1,950.1,0.1,316.5,0
2005,7,20,12,0,44.8,8.6,39.9,8.8,8.8,77.9,948.4,0.4,295.5,0
2005,7,20,13,0,46.2,8.6,41.2,9.2,9.2,71.7,945.0,0.7,282.0,0
2005,7,20,14,0,43.0,8.5,38.3,8.9,8.9,77.3,943.3,0.8,273.0,0
2005,7,20,15,0,53.2,8.1,49.4,8.9,8.9,71.2,944.5,1.0,256.5,0
2005,7,20,16,0,26.8,7.5,24.3,8.3,8.3,62.9,944.9,1.1,246.0,0
2005,7,20,17,0,129.2,583.1,32.9,7.7,7.7,59.6,946.1,1.0,238.5,0
2005,7,20,18,0,0.0,0.0,0.0,7.0,7.0,66.7,947.2,0.7,225.0,0
2005,7,20,19,0,0.0,0.0,0.0,6.1,6.1,75.6,949.3,0.2,214.5,0
2005,7,20,20,0,0.0,0.0,0.0,5.4,5.4,81.9,949.8,0.3,211.5,0
2005,7,20,21,0,0.0,0.0,0.0,4.9,4.9,86.8,951.1,0.4,207.0,0
2005,7,20,22,0,0.0,0.0,0.0,4.5,4.5,87.7,951.3,0.4,181.5,0
2005,7,20,23,0,0.0,0.0,0.0,4.3,4.3,89.8,951.8,0.4,336.0,0
2005,7,21,0,0,0.0,0.0,0.0,4.2,4.2,89.0,952.2,0.4,253.5,0
2005,7,21,1,0,0.0,0.0,0.0,4.4,4.4,95.4,952.9,0.4,351.0,0
2005,7,21,2,0,0.0,0.0,0.0,4.4,4.4,99.2,952.6,0.2,1.5,0
2005,7,21,3,0,0.0,0.0,0.0,4.5,4.5,100.0,953.6,0.3,6.0,0
2005,7,21,4,0,0.0,0.0,0.0,4.3,4.3,100.0,953.9,0.3,21.0,0
2005,7,21,5,0,0.0,0.0,0.0,4.0,4.0,100.0,955.5,0.4,145.5,0
2005,7,21,6,0,0.0,0.0,0.0,3.3,3.3,100.0,956.5,0.6,124.5,0
2005,7,21,7,0,0.0,0.0,0.0,2.9,2.9,100.0,957.3,0.6,102.0,0
2005,7,21,8,0,6.5,0.0,6.5,3.0,3.0,99.7,960.1,0.7,55.5,0
2005,7,21,9,0,49.3,6.7,47.8,4.3,4.3,98.6,959.6,0.3,27.0,0
2005,7,21,10,0,83.1,7.9,80.1,6.1,6.1,99.2,959.6,0.2,96.0,0
2005,7,21,11,0,143.8,8.4,139.6,8.6,8.6,92.0,960.1,0.3,250.5,0
2005,7,21,12,0,564.9,862.2,71.5,10.5,10.5,80.5,959.2,0.7,211.5,0
2005,7,21,13,0,584.1,867.4,72.8,12.0,12.0,79.4,959.6,0.8,232.5,0
2005,7,21,14,0,544.3,857.0,69.9,12.7,12.7,76.0,959.7,1.1,213.0,0
2005,7,21,15,0,448.2,825.5,62.9,13.0,13.0,61.7,960.6,1.4,214.5,0
2005,7,21,16,0,305.5,758.6,51.4,12.3,12.3,53.1,959.8,1.5,208.5,0
2005,7,21,17,0,132.6,594.4,33.1,10.2,10.2,47.1,960.2,1.4,207.0,0
2005,7,21,18,0,0.0,0.0,0.0,7.6,7.6,48.7,957.6,1.1,195.0,0
2005,7,21,19,0,0.0,0.0,0.0,6.4,6.4,63.7,957.1,0.8,190.5,0
2005,7,21,20,0,0.0,0.0,0.0,5.3,5.3,75.3,957.4,0.8,183.0,0
2005,7,21,21,0,0.0,0.0,0.0,4.8,4.8,87.1,955.7,0.7,169.5,0
2005,7,21,22,0,0.0,0.0,0.0,4.1,4.1,87.8,955.2,0.6,298.5,0
2005,7,21,23,0,0.0,0.0,0.0,4.1,4.1,91.0,954.3,0.6,324.0,0
2005,7,22,0,0,0.0,0.0,0.0,3.6,3.6,91.9,953.9,0.6,342.0,0
2005,7,22,1,0,0.0,0.0,0.0,3.5,3.5,96.5,953.1,0.4,343.5,0
2005,7,22,2,0,0.0,0.0,0.0,3.0,3.0,99.7,951.7,0.5,339.0,0
2005,7,22,3,0,0.0,0.0,0.0,2.5,2.5,100.0,951.6,0.6,345.0,0
2005,7,22,4,0,0.0,0.0,0.0,1.8,1.8,98.2,950.3,0.6,337.5,0
2005,7,22,5,0,0.0,0.0,0.0,1.4,1.4,94.5,949.0,0.5,10.5,0
2005,7,22,6,0,0.0,0.0,0.0,1.2,1.2,98.9,948.2,0.8,12.0,0
2005,7,22,7,0,0.0,0.0,0.0,0.7,0.7,98.1,947.8,0.6,13.5,0
2005,7,22,8,0,12.6,0.0,12.6,0.4,0.4,96.2,947.7,0.5,10.5,0
2005,7,22,9,0,208.8,716.3,42.1,3.0,3.0,96.1,951.0,0.7,16.5,0
2005,7,22,10,0,377.6,823.0,57.5,6.6,6.6,91.2,953.1,0.6,357.0,0
2005,7,22,11,0,506.6,868.5,67.3,10.4,10.4,76.6,957.0,0.4,354.0,0
2005,7,22,12,0,581.8,885.2,72.7,13.5,13.5,62.5,959.7,0.5,328.5,0
2005,7,22,13,0,598.7,886.0,73.9,16.3,16.3,54.9,964.0,0.7,304.5,0
2005,7,22,14,0,555.9,871.8,70.9,17.8,17.8,50.8,966.8,0.8,273.0,0
2005,7,22,15,0,457.6,839.0,63.8,17.3,17.3,38.6,966.1,0.9,258.0,0
2005,7,22,16,0,312.7,771.8,52.2,16.2,16.2,41.2,964.5,1.0,256.5,0
2005,7,22,17,0,137.3,608.9,33.9,14.3,14.3,40.0,964.7,0.8,228.0,0
2005,7,22,18,0,0.0,0.0,0.0,12.0,12.0,42.2,962.2,0.5,229.5,0
2005,7,22,19,0,0.0,0.0,0.0,9.9,9.9,63.7,961.0,0.1,211.5,0
2005,7,22,20,0,0.0,0.0,0.0,8.8,8.8,74.6,960.9,0.5,241.5,0
2005,7,22,21,0,0.0,0.0,0.0,7.5,7.5,82.8,959.8,0.5,354.0,0
2005,7,22,22,0,0.0,0.0,0.0,6.3,6.3,85.5,958.8,0.7,1.5,0
2005,7,22,23,0,0.0,0.0,0.0,5.4,5.4,89.8,957.8,0.7,354.0,0
2005,7,23,0,0,0.0,0.0,0.0,4.6,4.6,91.4,956.5,0.7,351.0,0
2005,7,23,1,0,0.0,0.0,0.0,4.0,4.0,93.6,955.2,0.6,343.5,0
2005,7,23,2,0,0.0,0.0,0.0,3.4,3.4,96.5,954.3,0.7,337.5,0
2005,7,23,3,0,0.0,0.0,0.0,2.9,2.9,95.8,954.0,0.8,351.0,0
2005,7,23,4,0,0.0,0.0,0.0,2.4,2.4,95.6,953.0,0.7,13.5,0
2005,7,23,5,0,0.0,0.0,0.0,1.9,1.9,93.9,951.6,0.7,42.0,0
2005,7,23,6,0,0.0,0.0,0.0,1.5,1.5,98.7,950.6,0.7,45.0,0
2005,7,23,7,0,0.0,0.0,0.0,0.8,0.8,99.6,949.7,0.7,43.5,0
2005,7,23,8,0,13.0,0.0,13.0,2.0,2.0,96.9,954.5,0.5,40.5,0
2005,7,23,9,0,207.3,703.5,42.0,4.1,4.1,96.0,957.0,0.5,39.0,0
2005,7,23,10,0,374.7,810.5,57.3,7.9,7.9,91.7,959.8,0.2,10.5,0
2005,7,23,11,0,502.8,856.9,67.1,11.7,11.7,79.8,962.9,0.2,301.5,0
2005,7,23,12,0,578.3,875.1,72.5,14.9,14.9,66.7,965.1,0.6,226.5,0
2005,7,23,13,0,595.6,876.9,73.7,17.7,17.7,64.2,969.5,0.8,241.5,0
2005,7,23,14,0,553.6,863.6,70.7,19.2,19.2,55.7,971.7,1.1,231.0,0
2005,7,23,15,0,456.6,832.2,63.8,18.6,18.6,49.1,970.5,1.4,228.0,0
2005,7,23,16,0,312.8,766.3,52.2,17.3,17.3,46.4,968.7,1.4,229.5,0
2005,7,23,17,0,138.4,605.7,34.1,14.6,14.6,42.0,967.6,1.2,217.5,0
2005,7,23,18,0,0.0,0.0,0.0,12.0,12.0,44.8,964.4,0.7,211.5,0
2005,7,23,19,0,0.0,0.0,0.0,10.3,10.3,62.2,961.8,0.3,202.5,0
2005,7,23,20,0,0.0,0.0,0.0,8.9,8.9,73.6,960.9,0.4,214.5,0
2005,7,23,21,0,0.0,0.0,0.0,7.7,7.7,85.5,957.9,0.5,297.0,0
2005,7,23,22,0,0.0,0.0,0.0,6.7,6.7,87.4,956.5,0.6,337.5,0
2005,7,23,23,0,0.0,0.0,0.0,5.8,5.8,88.6,954.7,0.5,327.0,0
2005,7,24,0,0,0.0,0.0,0.0,5.1,5.1,91.2,953.5,0.6,352.5,0
2005,7,24,1,0,0.0,0.0,0.0,4.6,4.6,91.8,951.6,0.5,357.0,0
2005,7,24,2,0,0.0,0.0,0.0,3.9,3.9,94.0,950.0,0.6,358.5,0
2005,7,24,3,0,0.0,0.0,0.0,3.2,3.2,93.8,948.8,0.6,355.5,0
2005,7,24,4,0,0.0,0.0,0.0,2.4,2.4,92.8,947.2,0.6,18.0,0
2005,7,24,5,0,0.0,0.0,0.0,1.7,1.7,92.6,945.3,0.5,33.0,0
2005,7,24,6,0,0.0,0.0,0.0,1.1,1.1,96.3,943.3,0.6,36.0,0
2005,7,24,7,0,0.0,0.0,0.0,2.5,2.5,97.7,947.2,0.7,28.5,0
2005,7,24,8,0,13.6,0.0,13.6,3.7,3.7,98.4,949.7,0.5,16.5,0
2005,7,24,9,0,211.0,710.3,42.4,5.1,5.1,93.0,954.5,0.6,12.0,0
2005,7,24,10,0,379.5,816.5,57.8,8.6,8.6,89.0,957.6,0.3,15.0,0
2005,7,24,11,0,508.6,862.5,67.6,12.3,12.3,75.7,961.6,0.2,349.5,0
2005,7,24,12,0,585.1,881.7,73.0,15.2,15.2,61.2,963.3,0.4,334.5,0
2005,7,24,13,0,603.1,884.1,74.2,18.1,18.1,57.9,967.9,0.5,300.0,0
2005,7,24,14,0,561.4,871.9,71.3,19.8,19.8,54.9,970.3,0.7,270.0,0
2005,7,24,15,0,463.2,839.7,64.3,21.0,21.0,46.7,973.4,1.0,261.0,0
2005,7,24,16,0,318.0,773.8,52.7,20.1,20.1,40.9,971.8,1.0,267.0,0
2005,7,24,17,0,142.1,615.7,34.6,17.9,17.9,36.5,970.3,0.9,250.5,0
2005,7,24,18,0,0.0,0.0,0.0,15.4,15.4,39.6,969.7,0.3,250.5,0
2005,7,24,19,0,0.0,0.0,0.0,13.0,13.0,57.7,968.1,0.1,238.5,0
2005,7,24,20,0,0.0,0.0,0.0,11.2,11.2,71.6,966.6,0.4,267.0,0
2005,7,24,21,0,0.0,0.0,0.0,9.6,9.6,82.0,965.3,0.7,321.0,0
2005,7,24,22,0,0.0,0.0,0.0,8.4,8.4,85.1,963.7,0.6,340.5,0
2005,7,24,23,0,0.0,0.0,0.0,7.6,7.6,87.6,962.2,0.7,351.0,0
2005,7,25,0,0,0.0,0.0,0.0,6.8,6.8,88.8,960.6,0.8,355.5,0
2005,7,25,1,0,0.0,0.0,0.0,6.2,6.2,90.3,959.1,0.8,4.5,0
2005,7,25,2,0,0.0,0.0,0.0,5.3,5.3,92.9,957.2,0.8,16.5,0
2005,7,25,3,0,0.0,0.0,0.0,4.4,4.4,93.9,955.3,0.8,13.5,0
2005,7,25,4,0,0.0,0.0,0.0,3.6,3.6,91.9,953.5,0.8,18.0,0
2005,7,25,5,0,0.0,0.0,0.0,2.8,2.8,92.7,952.0,0.8,13.5,0
2005,7,25,6,0,0.0,0.0,0.0,2.2,2.2,94.5,950.5,0.8,18.0,0
2005,7,25,7,0,0.0,0.0,0.0,1.5,1.5,93.8,948.9,1.0,30.0,0
2005,7,25,8,0,14.4,0.0,14.4,2.9,2.9,94.4,953.6,0.9,30.0,0
2005,7,25,9,0,218.0,729.4,43.0,4.3,4.3,92.6,957.4,0.8,16.5,0
2005,7,25,10,0,389.1,833.3,58.4,8.8,8.8,88.5,961.6,0.5,33.0,0
2005,7,25,11,0,519.8,878.1,68.3,13.2,13.2,75.1,965.4,0.1,12.0,0
2005,7,25,12,0,597.6,897.4,73.7,17.0,17.0,62.0,967.6,0.3,339.0,0
2005,7,25,13,0,616.2,900.1,75.0,20.4,20.4,52.7,972.8,0.5,297.0,0
2005,7,25,14,0,574.5,889.3,72.1,22.5,22.5,48.7,975.7,0.7,261.0,0
2005,7,25,15,0,474.4,857.0,64.9,23.8,23.8,39.5,979.5,1.0,240.0,0
2005,7,25,16,0,326.7,791.3,53.3,22.9,22.9,35.0,978.0,1.1,225.0,0
2005,7,25,17,0,147.5,634.6,35.2,20.4,20.4,33.0,976.5,1.1,211.5,0
2005,7,25,18,0,0.0,0.0,0.0,17.3,17.3,38.4,976.0,0.4,216.0,0
2005,7,25,19,0,0.0,0.0,0.0,15.4,15.4,56.2,974.6,0.1,223.5,0
2005,7,25,20,0,0.0,0.0,0.0,13.7,13.7,74.0,971.7,0.5,249.0,0
2005,7,25,21,0,0.0,0.0,0.0,11.9,11.9,82.5,970.6,0.8,322.5,0
2005,7,25,22,0,0.0,0.0,0.0,10.4,10.4,87.0,967.9,0.8,345.0,0
2005,7,25,23,0,0.0,0.0,0.0,9.3,9.3,88.2,965.9,0.8,342.0,0
2005,7,26,0,0,0.0,0.0,0.0,8.1,8.1,88.9,964.0,0.9,340.5,0
2005,7,26,1,0,0.0,0.0,0.0,7.2,7.2,89.3,962.5,0.9,349.5,0
2005,7,26,2,0,0.0,0.0,0.0,6.2,6.2,91.9,960.5,0.8,18.0,0
2005,7,26,3,0,0.0,0.0,0.0,5.1,5.1,91.5,958.0,0.8,24.0,0
2005,7,26,4,0,0.0,0.0,0.0,4.0,4.0,92.0,955.9,0.9,36.0,0
2005,7,26,5,0,0.0,0.0,0.0,3.1,3.1,92.3,954.3,0.9,22.5,0
2005,7,26,6,0,0.0,0.0,0.0,2.6,2.6,95.2,953.0,0.7,15.0,0
2005,7,26,7,0,0.0,0.0,0.0,2.1,2.1,95.5,951.1,1.0,33.0,0
2005,7,26,8,0,14.9,0.0,14.9,3.7,3.7,96.5,954.0,0.9,22.5,0
2005,7,26,9,0,221.3,734.5,43.3,4.6,4.6,93.9,957.2,0.7,9.0,0
2005,7,26,10,0,392.0,834.6,58.5,8.7,8.7,89.2,960.2,0.3,9.0,0
2005,7,26,11,0,261.4,8.8,256.8,12.9,12.9,75.8,963.1,0.1,355.5,0
2005,7,26,12,0,299.6,8.9,294.4,16.5,16.5,62.8,964.2,0.4,328.5,0
2005,7,26,13,0,614.2,892.4,74.9,19.5,19.5,58.5,968.8,0.6,300.0,0
2005,7,26,14,0,571.0,878.4,71.9,21.0,21.0,49.6,970.0,0.7,255.0,0
2005,7,26,15,0,471.7,846.6,64.8,21.9,21.9,44.3,971.9,0.8,235.5,0
2005,7,26,16,0,325.2,781.2,53.2,21.6,21.6,43.5,970.9,0.9,213.0,0
2005,7,26,17,0,147.7,626.6,35.2,19.8,19.8,43.2,969.4,1.2,205.5,0
2005,7,26,18,0,0.0,0.0,0.0,17.1,17.1,46.0,969.3,0.6,213.0,0
2005,7,26,19,0,0.0,0.0,0.0,14.7,14.7,63.8,967.9,0.4,199.5,0
2005,7,26,20,0,0.0,0.0,0.0,13.1,13.1,75.1,967.6,0.6,195.0,0
2005,7,26,21,0,0.0,0.0,0.0,11.6,11.6,81.8,967.1,0.6,186.0,0
2005,7,26,22,0,0.0,0.0,0.0,10.5,10.5,88.9,966.2,0.7,186.0,0
2005,7,26,23,0,0.0,0.0,0.0,9.9,9.9,90.6,964.6,0.7,190.5,0
2005,7,27,0,0,0.0,0.0,0.0,9.4,9.4,91.6,963.0,0.9,153.0,0
2005,7,27,1,0,0.0,0.0,0.0,8.7,8.7,92.1,962.0,0.8,109.5,0
2005,7,27,2,0,0.0,0.0,0.0,8.1,8.1,95.7,961.6,0.9,115.5,0
2005,7,27,3,0,0.0,0.0,0.0,6.9,6.9,94.8,960.1,0.8,103.5,0
2005,7,27,4,0,0.0,0.0,0.0,5.9,5.9,93.4,958.8,0.9,109.5,0
2005,7,27,5,0,0.0,0.0,0.0,5.5,5.5,92.8,957.7,0.7,84.0,0
2005,7,27,6,0,0.0,0.0,0.0,5.1,5.1,96.0,956.1,0.7,55.5,0
2005,7,27,7,0,0.0,0.0,0.0,3.8,3.8,98.3,954.6,1.0,105.0,0
2005,7,27,8,0,15.3,0.0,15.3,4.4,4.4,99.1,956.8,0.8,93.0,0
2005,7,27,9,0,219.7,719.6,43.3,5.6,5.6,95.8,958.5,0.8,49.5,0
2005,7,27,10,0,388.7,820.8,58.4,9.5,9.5,93.0,960.0,0.4,40.5,0
2005,7,27,11,0,517.8,864.5,68.1,13.0,13.0,80.1,961.5,0.2,130.5,0
2005,7,27,12,0,309.2,8.8,304.0,16.0,16.0,65.6,962.1,0.1,358.5,0
2005,7,27,13,0,255.6,8.9,250.2,18.6,18.6,56.4,964.9,0.4,333.0,0
2005,7,27,14,0,252.1,8.7,247.1,19.8,19.8,46.1,965.7,0.6,268.5,0
2005,7,27,15,0,162.8,8.4,158.7,20.6,20.6,38.6,967.4,0.6,247.5,0
2005,7,27,16,0,100.5,7.8,97.8,20.6,20.6,38.8,967.5,0.8,217.5,0
2005,7,27,17,0,39.3,6.3,38.1,18.9,18.9,44.1,967.9,0.9,211.5,0
2005,7,27,18,0,0.0,0.0,0.0,17.0,17.0,49.0,969.2,0.1,223.5,0
2005,7,27,19,0,0.0,0.0,0.0,15.9,15.9,62.6,969.2,0.6,211.5,0
2005,7,27,20,0,0.0,0.0,0.0,15.0,15.0,77.6,968.2,0.7,187.5,0
2005,7,27,21,0,0.0,0.0,0.0,13.7,13.7,82.5,968.6,0.8,183.0,0
2005,7,27,22,0,0.0,0.0,0.0,12.7,12.7,87.9,968.0,0.7,180.0,0
2005,7,27,23,0,0.0,0.0,0.0,12.2,12.2,87.8,968.0,0.9,159.0,0
2005,7,28,0,0,0.0,0.0,0.0,11.7,11.7,88.2,967.6,1.0,162.0,0
2005,7,28,1,0,0.0,0.0,0.0,11.4,11.4,88.7,967.3,1.0,138.0,0
2005,7,28,2,0,0.0,0.0,0.0,11.1,11.1,91.9,966.9,0.9,109.5,0
2005,7,28,3,0,0.0,0.0,0.0,10.5,10.5,93.5,966.5,0.9,60.0,0
2005,7,28,4,0,0.0,0.0,0.0,10.0,10.0,93.2,965.9,1.0,87.0,0
2005,7,28,5,0,0.0,0.0,0.0,9.9,9.9,90.9,966.2,0.9,129.0,0
2005,7,28,6,0,0.0,0.0,0.0,9.7,9.7,92.3,966.6,0.8,117.0,0
2005,7,28,7,0,0.0,0.0,0.0,9.0,9.0,93.2,966.8,0.8,90.0,0
2005,7,28,8,0,5.1,0.0,5.1,8.8,8.8,93.4,970.0,0.9,88.5,0
2005,7,28,9,0,29.2,7.1,27.5,8.2,8.2,92.8,966.9,0.9,129.0,0
2005,7,28,10,0,79.3,8.2,76.0,11.1,11.1,91.5,963.6,0.6,79.5,0
2005,7,28,11,0,64.7,8.6,60.2,13.2,13.2,83.4,959.7,0.4,141.0,0
2005,7,28,12,0,55.7,8.8,50.4,15.0,15.0,72.2,956.1,0.0,349.5,0
2005,7,28,13,0,50.9,8.8,45.5,16.4,16.4,59.7,954.7,0.3,288.0,0
2005,7,28,14,0,76.1,8.7,71.1,16.4,16.4,47.4,950.9,0.7,220.5,0
2005,7,28,15,0,60.4,8.4,56.3,16.6,16.6,52.9,951.8,0.9,210.0,0
2005,7,28,16,0,67.8,7.7,65.1,16.3,16.3,51.0,951.9,1.0,208.5,0
2005,7,28,17,0,150.5,621.5,35.7,15.3,15.3,50.9,952.9,1.1,210.0,0
2005,7,28,18,0,0.0,0.0,0.0,13.3,13.3,54.8,954.5,0.8,202.5,0
2005,7,28,19,0,0.0,0.0,0.0,11.9,11.9,66.7,955.0,0.6,195.0,0
2005,7,28,20,0,0.0,0.0,0.0,10.6,10.6,82.4,955.3,0.7,189.0,0
2005,7,28,21,0,0.0,0.0,0.0,9.6,9.6,89.0,955.1,0.7,195.0,0
2005,7,28,22,0,0.0,0.0,0.0,9.1,9.1,94.4,956.0,0.6,198.0,0
2005,7,28,23,0,0.0,0.0,0.0,9.0,9.0,95.0,957.0,0.4,204.0,0
2005,7,29,0,0,0.0,0.0,0.0,8.6,8.6,98.1,957.7,0.8,187.5,0
2005,7,29,1,0,0.0,0.0,0.0,8.1,8.1,94.4,957.6,0.6,201.0,0
2005,7,29,2,0,0.0,0.0,0.0,8.1,8.1,95.5,958.7,0.6,204.0,0
2005,7,29,3,0,0.0,0.0,0.0,8.0,8.0,96.1,959.3,0.5,339.0,0
2005,7,29,4,0,0.0,0.0,0.0,7.8,7.8,99.6,960.3,0.5,0.0,0
2005,7,29,5,0,0.0,0.0,0.0,7.5,7.5,99.7,961.0,0.6,316.5,0
2005,7,29,6,0,0.0,0.0,0.0,7.2,7.2,98.7,959.2,0.6,346.5,0
2005,7,29,7,0,0.0,0.0,0.0,6.8,6.8,97.6,957.9,0.6,300.0,0
2005,7,29,8,0,6.1,0.0,6.1,6.9,6.9,97.6,960.8,0.7,343.5,0
2005,7,29,9,0,30.7,7.1,28.9,7.3,7.3,96.6,958.8,0.5,315.0,0
2005,7,29,10,0,31.3,8.1,28.0,9.8,9.8,93.9,955.9,0.2,297.0,0
2005,7,29,11,0,93.2,8.6,88.7,12.3,12.3,87.5,954.4,0.2,270.0,0
2005,7,29,12,0,192.4,8.7,187.2,13.8,13.8,77.8,952.3,0.5,298.5,0
2005,7,29,13,0,48.8,8.7,43.5,15.1,15.1,68.5,952.5,0.6,264.0,0
2005,7,29,14,0,116.0,8.6,111.0,15.2,15.2,58.8,949.6,0.8,267.0,0
2005,7,29,15,0,106.6,8.3,102.5,14.8,14.8,63.6,948.9,1.1,243.0,0
2005,7,29,16,0,67.4,7.6,64.7,13.8,13.8,65.2,949.5,1.1,255.0,0
2005,7,29,17,0,150.6,612.4,35.9,12.6,12.6,53.4,949.4,0.6,244.5,0
2005,7,29,18,0,0.0,0.0,0.0,11.0,11.0,62.1,949.5,0.3,234.0,0
2005,7,29,19,0,0.0,0.0,0.0,9.7,9.7,68.9,950.3,0.1,217.5,0
2005,7,29,20,0,0.0,0.0,0.0,8.7,8.7,81.1,951.6,0.4,189.0,0
2005,7,29,21,0,0.0,0.0,0.0,8.3,8.3,87.5,951.9,0.4,192.0,0
2005,7,29,22,0,0.0,0.0,0.0,8.3,8.3,92.8,952.2,0.3,189.0,0
2005,7,29,23,0,0.0,0.0,0.0,8.4,8.4,89.7,952.4,0.2,208.5,0
2005,7,30,0,0,0.0,0.0,0.0,8.6,8.6,95.0,952.7,0.2,339.0,0
2005,7,30,1,0,0.0,0.0,0.0,8.7,8.7,91.7,952.8,0.2,345.0,0
2005,7,30,2,0,0.0,0.0,0.0,8.7,8.7,93.4,953.2,0.5,0.0,0
2005,7,30,3,0,0.0,0.0,0.0,8.6,8.6,93.3,953.6,0.5,18.0,0
2005,7,30,4,0,0.0,0.0,0.0,8.6,8.6,94.0,953.2,0.4,27.0,0
2005,7,30,5,0,0.0,0.0,0.0,8.6,8.6,95.0,954.2,0.5,15.0,0
2005,7,30,6,0,0.0,0.0,0.0,8.6,8.6,95.6,954.4,0.5,12.0,0
2005,7,30,7,0,0.0,0.0,0.0,8.2,8.2,95.6,955.0,0.6,358.5,0
2005,7,30,8,0,5.2,0.0,5.2,7.8,7.8,93.9,955.7,0.5,355.5,0
2005,7,30,9,0,32.7,6.8,31.0,8.3,8.3,89.7,956.2,0.4,3.0,0
2005,7,30,10,0,36.7,7.8,33.5,9.0,9.0,91.8,957.8,0.4,3.0,0
2005,7,30,11,0,40.4,8.3,36.1,10.6,10.6,87.9,957.9,0.5,336.0,0
2005,7,30,12,0,84.7,8.5,79.6,12.2,12.2,82.2,958.1,0.8,339.0,0
2005,7,30,13,0,52.7,8.5,47.4,13.9,13.9,78.2,960.1,1.1,304.5,0
2005,7,30,14,0,121.7,8.4,116.8,14.4,14.4,81.2,960.3,1.2,306.0,0
2005,7,30,15,0,59.1,8.1,55.1,14.5,14.5,81.1,960.3,1.2,289.5,0
2005,7,30,16,0,55.8,7.5,53.1,14.2,14.2,81.9,961.4,1.3,288.0,0
2005,7,30,17,0,150.6,603.4,36.1,13.5,13.5,77.4,962.0,1.3,279.0,0
2005,7,30,18,0,0.1,0.0,0.1,13.2,13.2,81.7,963.5,1.0,298.5,0
2005,7,30,19,0,0.0,0.0,0.0,12.9,12.9,79.9,965.7,0.9,312.0,0
2005,7,30,20,0,0.0,0.0,0.0,12.2,12.2,87.4,964.6,0.5,324.0,0
2005,7,30,21,0,0.0,0.0,0.0,11.8,11.8,89.7,966.0,0.3,97.5,0
2005,7,30,22,0,0.0,0.0,0.0,11.5,11.5,94.4,966.1,0.3,349.5,0
2005,7,30,23,0,0.0,0.0,0.0,11.3,11.3,90.5,966.6,0.4,160.5,0
2005,7,31,0,0,0.0,0.0,0.0,11.0,11.0,92.8,967.2,0.3,120.0,0
2005,7,31,1,0,0.0,0.0,0.0,10.4,10.4,90.4,967.6,0.4,160.5,0
2005,7,31,2,0,0.0,0.0,0.0,10.0,10.0,94.4,968.7,0.3,151.5,0
2005,7,31,3,0,0.0,0.0,0.0,9.7,9.7,97.1,968.4,0.3,162.0,0
2005,7,31,4,0,0.0,0.0,0.0,9.4,9.4,100.0,969.2,0.4,175.5,0
2005,7,31,5,0,0.0,0.0,0.0,9.2,9.2,100.0,969.6,0.5,136.5,0
2005,7,31,6,0,0.0,0.0,0.0,9.0,9.0,100.0,970.0,0.6,162.0,0
2005,7,31,7,0,0.0,0.0,0.0,8.4,8.4,98.4,970.0,0.8,120.0,0
2005,7,31,8,0,6.1,0.0,6.1,8.3,8.3,97.7,970.9,0.9,129.0,0
2005,7,31,9,0,40.4,7.1,38.6,7.9,7.9,100.0,968.1,0.7,130.5,0
2005,7,31,10,0,86.3,8.1,82.9,8.0,8.0,96.6,966.0,0.6,130.5,0
2005,7,31,11,0,57.0,8.6,52.4,9.2,9.2,87.8,961.7,0.2,336.0,0
2005,7,31,12,0,67.4,8.9,62.0,10.9,10.9,76.2,959.9,0.6,337.5,0
2005,7,31,13,0,81.4,8.9,75.9,13.8,13.8,80.0,957.9,0.9,333.0,0
2005,7,31,14,0,160.5,8.8,155.4,14.0,14.0,65.4,955.3,0.8,283.5,0
2005,7,31,15,0,59.8,8.5,55.6,13.6,13.6,55.0,953.3,0.7,283.5,0
2005,7,31,16,0,75.3,7.9,72.5,13.3,13.3,53.2,954.1,0.5,292.5,0
2005,7,31,17,0,160.9,645.3,36.8,12.1,12.1,48.6,954.8,0.3,252.0,0
